id;bank;product_name;amount_min;amount_max;amount_currency;min_term;max_term;term_unit;rate_branch;rate_klik_bonus;rate_klik_total;url;last_updated;notes
9;Gorenjska banka d.d.;Depozit 37M;250;500000;EUR;37;37;months;1.3;0.0;1.3;https://www.gbkr.si/klasicni-depozit/;2026-02-19;redna ponudba
9;Gorenjska banka d.d.;Depozit 38M;250;500000;EUR;38;38;months;1.3;0.0;1.3;https://www.gbkr.si/klasicni-depozit/;2026-02-19;redna ponudba
9;Gorenjska banka d.d.;Depozit 39M;250;500000;EUR;39;39;months;1.3;0.0;1.3;https://www.gbkr.si/klasicni-depozit/;2026-02-19;redna ponudba
9;Gorenjska banka d.d.;Depozit 40M;250;500000;EUR;40;40;months;1.3;0.0;1.3;https://www.gbkr.si/klasicni-depozit/;2026-02-19;redna ponudba
9;Gorenjska banka d.d.;Depozit 41M;250;500000;EUR;41;41;months;1.3;0.0;1.3;https://www.gbkr.si/klasicni-depozit/;2026-02-19;redna ponudba
9;Gorenjska banka d.d.;Depozit 42M;250;500000;EUR;42;42;months;1.3;0.0;1.3;https://www.gbkr.si/klasicni-depozit/;2026-02-19;redna ponudba
9;Gorenjska banka d.d.;Depozit 43M;250;500000;EUR;43;43;months;1.3;0.0;1.3;https://www.gbkr.si/klasicni-depozit/;2026-02-19;redna ponudba
9;Gorenjska banka d.d.;Depozit 44M;250;500000;EUR;44;44;months;1.3;0.0;1.3;https://www.gbkr.si/klasicni-depozit/;2026-02-19;redna ponudba
9;Gorenjska banka d.d.;Depozit 45M;250;500000;EUR;45;45;months;1.3;0.0;1.3;https://www.gbkr.si/klasicni-depozit/;2026-02-19;redna ponudba
9;Gorenjska banka d.d.;Depozit 46M;250;500000;EUR;46;46;months;1.3;0.0;1.3;https://www.gbkr.si/klasicni-depozit/;2026-02-19;redna ponudba
9;Gorenjska banka d.d.;Depozit 47M;250;500000;EUR;47;47;months;1.3;0.0;1.3;https://www.gbkr.si/klasicni-depozit/;2026-02-19;redna ponudba
9;Gorenjska banka d.d.;Depozit 48M;250;500000;EUR;48;48;months;1.3;0.0;1.3;https://www.gbkr.si/klasicni-depozit/;2026-02-19;redna ponudba
9;Gorenjska banka d.d.;Depozit 49M;250;500000;EUR;49;49;months;1.3;0.0;1.3;https://www.gbkr.si/klasicni-depozit/;2026-02-19;redna ponudba
9;Gorenjska banka d.d.;Depozit 50M;250;500000;EUR;50;50;months;1.3;0.0;1.3;https://www.gbkr.si/klasicni-depozit/;2026-02-19;redna ponudba
9;Gorenjska banka d.d.;Depozit 51M;250;500000;EUR;51;51;months;1.3;0.0;1.3;https://www.gbkr.si/klasicni-depozit/;2026-02-19;redna ponudba
9;Gorenjska banka d.d.;Depozit 52M;250;500000;EUR;52;52;months;1.3;0.0;1.3;https://www.gbkr.si/klasicni-depozit/;2026-02-19;redna ponudba
9;Gorenjska banka d.d.;Depozit 53M;250;500000;EUR;53;53;months;1.3;0.0;1.3;https://www.gbkr.si/klasicni-depozit/;2026-02-19;redna ponudba
9;Gorenjska banka d.d.;Depozit 54M;250;500000;EUR;54;54;months;1.3;0.0;1.3;https://www.gbkr.si/klasicni-depozit/;2026-02-19;redna ponudba
9;Gorenjska banka d.d.;Depozit 55M;250;500000;EUR;55;55;months;1.3;0.0;1.3;https://www.gbkr.si/klasicni-depozit/;2026-02-19;redna ponudba
9;Gorenjska banka d.d.;Depozit 56M;250;500000;EUR;56;56;months;1.3;0.0;1.3;https://www.gbkr.si/klasicni-depozit/;2026-02-19;redna ponudba
9;Gorenjska banka d.d.;Depozit 57M;250;500000;EUR;57;57;months;1.3;0.0;1.3;https://www.gbkr.si/klasicni-depozit/;2026-02-19;redna ponudba
9;Gorenjska banka d.d.;Depozit 58M;250;500000;EUR;58;58;months;1.3;0.0;1.3;https://www.gbkr.si/klasicni-depozit/;2026-02-19;redna ponudba
9;Gorenjska banka d.d.;Depozit 59M;250;500000;EUR;59;59;months;1.3;0.0;1.3;https://www.gbkr.si/klasicni-depozit/;2026-02-19;redna ponudba
9;Gorenjska banka d.d.;Depozit 60M;250;500000;EUR;60;60;months;1.3;0.0;1.3;https://www.gbkr.si/klasicni-depozit/;2026-02-19;redna ponudba
