id;bank;product_name;amount_min;amount_max;amount_currency;min_term;max_term;term_unit;rate_branch;rate_klik_bonus;rate_klik_total;offer_type;source;url;last_updated;notes
11;DBS d.d.;Depozit 31-60 dni;100;;EUR;31;60;days;0.7;0.0;0.7;regular;pdf;https://www.dbs.si/document-download/196-obrestne-mere-fizicne-osebe;2026-03-26;"scraped via pdfplumber; depoziti v DOMACI valuti (EUR)"
11;DBS d.d.;Depozit 61-90 dni;100;;EUR;61;90;days;0.9;0.0;0.9;regular;pdf;https://www.dbs.si/document-download/196-obrestne-mere-fizicne-osebe;2026-03-26;"scraped via pdfplumber; depoziti v DOMACI valuti (EUR)"
11;DBS d.d.;Depozit 91-180 dni;100;;EUR;91;180;days;1.0;0.0;1.0;regular;pdf;https://www.dbs.si/document-download/196-obrestne-mere-fizicne-osebe;2026-03-26;"scraped via pdfplumber; depoziti v DOMACI valuti (EUR)"
11;DBS d.d.;Depozit 181-270 dni;100;;EUR;181;270;days;1.1;0.0;1.1;regular;pdf;https://www.dbs.si/document-download/196-obrestne-mere-fizicne-osebe;2026-03-26;"scraped via pdfplumber; depoziti v DOMACI valuti (EUR)"
11;DBS d.d.;Depozit 271-365 dni;100;;EUR;271;365;days;1.2;0.0;1.2;regular;pdf;https://www.dbs.si/document-download/196-obrestne-mere-fizicne-osebe;2026-03-26;"scraped via pdfplumber; depoziti v DOMACI valuti (EUR)"
11;DBS d.d.;Depozit 12-23M;100;;EUR;12;23;months;1.4;0.0;1.4;regular;pdf;https://www.dbs.si/document-download/196-obrestne-mere-fizicne-osebe;2026-03-26;"scraped via pdfplumber; depoziti v DOMACI valuti (EUR)"
11;DBS d.d.;Depozit 24-35M;100;;EUR;24;35;months;1.7;0.0;1.7;regular;pdf;https://www.dbs.si/document-download/196-obrestne-mere-fizicne-osebe;2026-03-26;"scraped via pdfplumber; depoziti v DOMACI valuti (EUR)"
11;DBS d.d.;Depozit 36-59M;100;;EUR;36;59;months;1.7;0.0;1.7;regular;pdf;https://www.dbs.si/document-download/196-obrestne-mere-fizicne-osebe;2026-03-26;"scraped via pdfplumber; depoziti v DOMACI valuti (EUR)"
11;DBS d.d.;Depozit 60-360M;100;;EUR;60;360;months;1.7;0.0;1.7;regular;pdf;https://www.dbs.si/document-download/196-obrestne-mere-fizicne-osebe;2026-03-26;"scraped via pdfplumber; depoziti v DOMACI valuti (EUR)"
